date,avgtemp,evaporation,H,Q,rainfall
4/11/2014,20.9,1.8,437.0,2030.0,0.0
5/11/2014,22.5,1.5,447.0,2110.0,0.0
6/11/2014,22.0,0.4,435.0,2020.0,2.6
7/11/2014,20.7,0.3,456.0,2180.0,18.6
8/11/2014,20.8,1.1,546.0,2860.0,5.1
9/11/2014,20.0,0.9,615.0,3420.0,3.5
10/11/2014,20.4,0.6,578.0,3110.0,0.1
11/11/2014,21.1,0.2,554.0,2920.0,0.4
12/11/2014,20.6,1.0,549.0,2880.0,0.3
13/11/2014,21.2,2.1,548.0,2870.0,0.0
14/11/2014,21.4,2.1,534.0,2760.0,0.0
15/11/2014,21.3,0.8,520.0,2660.0,0.0
16/11/2014,20.5,0.6,501.0,2510.0,2.9
17/11/2014,20.4,1.1,482.0,2370.0,0.0
18/11/2014,19.8,1.4,488.0,2410.0,0.0
19/11/2014,18.6,1.2,486.0,2400.0,0.0
20/11/2014,19.9,1.4,462.0,2220.0,0.0
21/11/2014,22.0,1.0,450.0,2130.0,0.0
22/11/2014,23.7,2.0,419.0,1900.0,0.0
23/11/2014,24.3,2.2,395.0,1730.0,0.0
24/11/2014,24.5,1.8,373.0,1570.0,0.0
25/11/2014,24.5,1.4,370.0,1550.0,0.0
26/11/2014,25.0,1.8,383.0,1640.0,0.0
27/11/2014,25.5,2.1,385.0,1650.0,0.0
28/11/2014,26.2,2.2,379.0,1610.0,0.0
29/11/2014,26.7,3.1,382.0,1630.0,0.0
30/11/2014,25.4,1.6,359.0,1480.0,0.0
1/12/2014,21.7,1.4,318.0,1220.0,14.8
2/12/2014,17.8,1.4,302.0,1120.0,0.0
3/12/2014,17.7,0.8,332.0,1300.0,0.0
4/12/2014,18.5,1.7,356.0,1460.0,3.4
5/12/2014,17.3,1.7,356.0,1460.0,0.0
6/12/2014,16.9,1.3,359.0,1470.0,0.0
7/12/2014,16.3,0.7,349.0,1410.0,0.0
8/12/2014,18.7,1.2,331.0,1300.0,0.0
9/12/2014,18.9,2.4,345.0,1390.0,0.0
10/12/2014,18.0,0.9,343.0,1370.0,0.5
11/12/2014,17.5,2.3,346.0,1390.0,0.0
12/12/2014,15.2,1.2,343.0,1370.0,0.1
13/12/2014,15.8,2.2,333.0,1310.0,0.0
14/12/2014,16.2,2.3,322.0,1250.0,0.0
15/12/2014,17.0,1.5,320.0,1230.0,0.0
16/12/2014,17.5,2.1,357.0,1470.0,0.0
17/12/2014,14.9,3.0,354.0,1450.0,0.0
18/12/2014,13.6,2.4,338.0,1340.0,0.0
19/12/2014,15.0,2.8,332.0,1300.0,0.0
20/12/2014,14.9,2.3,329.0,1290.0,0.0
21/12/2014,15.0,1.8,325.0,1260.0,0.0
22/12/2014,14.3,2.4,314.0,1190.0,0.0
23/12/2014,14.8,1.9,317.0,1210.0,0.0
24/12/2014,16.3,1.9,305.0,1140.0,0.0
25/12/2014,19.0,1.9,291.0,1060.0,0.0
26/12/2014,18.0,0.8,277.0,973.0,0.4
27/12/2014,17.1,0.4,297.0,1090.0,1.0
28/12/2014,16.7,1.7,291.0,1050.0,0.0
29/12/2014,16.6,1.9,285.0,1020.0,0.0
30/12/2014,16.0,2.2,292.0,1060.0,0.0
31/12/2014,17.5,2.0,292.0,1060.0,0.0
1/1/2015,17.6,2.7,287.0,1150.0,0.0
2/1/2015,15.3,1.5,315.0,1220.0,0.0
3/1/2015,16.1,1.5,360.0,1510.0,0.0
4/1/2015,19.2,1.2,366.0,1550.0,0.0
5/1/2015,20.4,2.6,340.0,1370.0,0.0
6/1/2015,21.4,1.1,345.0,1410.0,1.6
7/1/2015,19.1,1.1,348.0,1430.0,0.1
8/1/2015,15.3,0.3,358.0,1500.0,0.8
9/1/2015,14.1,0.6,381.0,1660.0,6.3
10/1/2015,12.2,0.2,413.0,1890.0,20.4
11/1/2015,13.0,0.2,467.0,2310.0,15.8
12/1/2015,15.3,1.3,502.0,2610.0,0.7
13/1/2015,14.5,1.9,487.0,2470.0,0.0
14/1/2015,14.2,1.3,447.0,2150.0,0.0
15/1/2015,14.6,1.2,409.0,1860.0,0.0
16/1/2015,15.5,1.8,373.0,1600.0,0.0
17/1/2015,16.5,2.0,473.0,2370.0,0.0
18/1/2015,17.0,2.2,546.0,2980.0,0.0
19/1/2015,18.0,2.2,547.0,3000.0,0.0
20/1/2015,16.7,1.3,544.0,2970.0,0.0
21/1/2015,17.8,2.0,547.0,2990.0,0.0
22/1/2015,18.2,1.4,550.0,3020.0,0.0
23/1/2015,19.0,1.4,550.0,3020.0,0.0
24/1/2015,20.8,2.1,436.0,2070.0,0.0
25/1/2015,21.1,1.9,305.0,1160.0,0.0
26/1/2015,21.3,1.9,258.0,894.0,0.0
27/1/2015,21.4,1.6,241.0,811.0,0.0
28/1/2015,21.6,1.8,404.0,1850.0,0.0
29/1/2015,22.4,2.2,534.0,2880.0,0.0
30/1/2015,19.4,0.9,561.0,3120.0,0.0
31/1/2015,13.6,0.7,563.0,3140.0,0.5
1/2/2015,12.3,0.5,557.0,3080.0,4.2
2/2/2015,13.9,0.4,556.0,3070.0,0.4
3/2/2015,16.6,0.6,552.0,3040.0,0.1
4/2/2015,15.2,0.2,552.0,3040.0,7.2
5/2/2015,12.7,1.1,555.0,3060.0,1.0
6/2/2015,13.6,2.6,466.0,2310.0,0.0
7/2/2015,13.2,0.9,366.0,1550.0,0.0
8/2/2015,15.1,1.7,307.0,1170.0,1.0
9/2/2015,14.7,0.7,265.0,929.0,0.0
10/2/2015,15.9,1.2,270.0,955.0,0.0
11/2/2015,15.4,0.7,411.0,1900.0,4.4
12/2/2015,17.8,1.7,530.0,2840.0,0.0
13/2/2015,17.9,1.5,548.0,3000.0,0.0
14/2/2015,16.4,0.2,550.0,3020.0,4.0
15/2/2015,18.9,0.3,552.0,3040.0,0.8
16/2/2015,21.2,1.1,473.0,2380.0,0.0
17/2/2015,20.2,0.8,322.0,1270.0,0.0
18/2/2015,21.1,1.2,261.0,908.0,0.0
19/2/2015,21.9,1.5,277.0,996.0,0.0
20/2/2015,22.9,2.3,279.0,1010.0,0.0
21/2/2015,23.7,1.9,262.0,912.0,0.0
22/2/2015,23.6,1.5,245.0,826.0,0.0
23/2/2015,24.2,1.8,218.0,707.0,0.0
24/2/2015,24.2,1.9,200.0,629.0,0.0
25/2/2015,24.3,2.3,188.0,584.0,0.0
26/2/2015,24.2,2.3,184.0,571.0,0.0
27/2/2015,24.4,2.0,209.0,670.0,0.0
28/2/2015,25.5,2.4,246.0,835.0,0.0
1/3/2015,21.4,1.4,260.0,902.0,2.7
2/3/2015,19.4,1.1,250.0,851.0,0.0
3/3/2015,21.8,1.3,246.0,834.0,0.0
4/3/2015,19.5,1.6,237.0,791.0,0.0
5/3/2015,19.6,0.3,259.0,895.0,1.4
6/3/2015,19.3,0.3,267.0,939.0,3.3
7/3/2015,16.4,0.4,262.0,913.0,0.4
8/3/2015,18.5,0.2,245.0,829.0,1.4
9/3/2015,20.2,0.2,249.0,845.0,3.6
10/3/2015,19.8,0.2,256.0,880.0,2.2
11/3/2015,18.3,0.2,264.0,920.0,0.8
12/3/2015,16.1,1.1,272.0,964.0,1.6
13/3/2015,16.8,0.3,270.0,955.0,0.4
14/3/2015,19.6,0.5,281.0,1020.0,1.2
15/3/2015,22.2,0.7,282.0,1020.0,0.6
16/3/2015,24.7,1.0,264.0,921.0,0.0
17/3/2015,25.4,1.6,261.0,907.0,0.0
18/3/2015,26.3,2.4,272.0,966.0,0.0
19/3/2015,26.1,2.0,296.0,1110.0,0.0
20/3/2015,24.6,1.3,336.0,1350.0,0.1
21/3/2015,24.5,1.3,353.0,1470.0,0.0
22/3/2015,23.4,1.6,350.0,1440.0,0.0
23/3/2015,22.6,0.8,322.0,1270.0,1.9
24/3/2015,20.5,0.3,311.0,1190.0,20.4
25/3/2015,19.3,0.3,317.0,1230.0,7.5
26/3/2015,19.7,0.3,350.0,1440.0,3.2
27/3/2015,21.5,0.5,376.0,1620.0,0.4
28/3/2015,23.3,1.6,375.0,1620.0,0.0
29/3/2015,24.3,1.3,363.0,1530.0,0.0
30/3/2015,24.8,1.6,341.0,1380.0,0.0
31/3/2015,26.1,1.5,339.0,1370.0,0.3
1/4/2015,26.5,1.4,375.0,1620.0,0.0
2/4/2015,27.8,1.3,437.0,2070.0,0.0
3/4/2015,28.0,1.5,452.0,2190.0,0.0
4/4/2015,28.0,1.8,458.0,2230.0,0.0
5/4/2015,27.4,1.6,466.0,2290.0,0.0
6/4/2015,26.1,1.7,453.0,2190.0,0.0
7/4/2015,25.1,0.8,469.0,2320.0,21.9
8/4/2015,19.5,0.9,460.0,2250.0,1.1
9/4/2015,17.9,0.5,449.0,2160.0,0.2
10/4/2015,17.1,0.4,448.0,2160.0,10.2
11/4/2015,19.8,1.7,464.0,2290.0,0.1
12/4/2015,23.1,2.1,466.0,2300.0,0.0
13/4/2015,23.1,2.8,470.0,2330.0,0.0
14/4/2015,22.5,3.2,503.0,2610.0,0.0
15/4/2015,22.9,2.3,511.0,2680.0,0.0
16/4/2015,23.9,1.7,509.0,2670.0,0.0
17/4/2015,25.4,1.9,493.0,2530.0,0.0
18/4/2015,27.3,1.7,494.0,2530.0,0.0
19/4/2015,28.8,1.2,482.0,2440.0,0.0
20/4/2015,29.8,2.0,460.0,2250.0,0.0
21/4/2015,26.8,2.9,457.0,2220.0,0.0
22/4/2015,22.9,1.4,464.0,2280.0,0.0
23/4/2015,22.0,0.8,469.0,2320.0,0.2
24/4/2015,23.2,0.9,449.0,2170.0,0.0
25/4/2015,24.4,1.7,446.0,2140.0,0.0
26/4/2015,25.2,1.8,479.0,2410.0,0.0
27/4/2015,25.8,1.8,469.0,2330.0,0.2
28/4/2015,26.9,1.6,408.0,1860.0,0.0
29/4/2015,28.1,2.1,377.0,1630.0,0.2
30/4/2015,27.7,1.4,445.0,2140.0,0.0
1/5/2015,28.8,2.0,480.0,2410.0,0.0
2/5/2015,30.3,2.8,458.0,2230.0,0.0
3/5/2015,29.6,2.6,460.0,2250.0,0.0
4/5/2015,30.2,2.3,469.0,2320.0,0.0
5/5/2015,29.2,1.9,499.0,2580.0,0.0
6/5/2015,30.5,2.2,522.0,2770.0,0.0
7/5/2015,30.2,1.7,540.0,2930.0,0.0
8/5/2015,30.9,2.6,544.0,2970.0,0.0
9/5/2015,27.7,2.7,542.0,2950.0,16.2
10/5/2015,28.1,1.4,539.0,2920.0,0.0
11/5/2015,29.9,1.7,538.0,2910.0,0.0
12/5/2015,26.8,1.3,560.0,3110.0,0.8
13/5/2015,28.0,1.6,575.0,3250.0,0.1
14/5/2015,30.0,1.7,565.0,3160.0,0.2
15/5/2015,30.1,2.6,552.0,3040.0,1.6
16/5/2015,27.3,1.3,575.0,3250.0,35.2
17/5/2015,28.4,1.1,610.0,3600.0,0.0
18/5/2015,30.6,2.1,601.0,3510.0,0.0
19/5/2015,30.4,2.3,604.0,3540.0,0.0
20/5/2015,30.2,2.1,627.0,3770.0,1.7
21/5/2015,27.9,1.5,642.0,3920.0,34.3
22/5/2015,30.1,1.7,647.0,3970.0,4.5
23/5/2015,30.0,1.9,660.0,4100.0,1.8
24/5/2015,26.6,1.0,655.0,4050.0,60.4
25/5/2015,29.6,1.4,644.0,3940.0,0.0
26/5/2015,31.8,2.3,654.0,4040.0,0.0
27/5/2015,32.4,2.6,647.0,3970.0,0.0
28/5/2015,33.1,4.1,623.0,3730.0,0.0
29/5/2015,33.7,3.6,606.0,3560.0,0.0
30/5/2015,33.2,3.2,607.0,3570.0,0.0
31/5/2015,29.6,2.7,588.0,3380.0,0.4
1/6/2015,30.1,3.1,525.0,2800.0,11.1
2/6/2015,29.1,1.0,545.0,2980.0,35.6
3/6/2015,30.0,2.3,584.0,3340.0,21.3
4/6/2015,30.2,1.6,579.0,3290.0,0.3
5/6/2015,27.8,2.0,580.0,3300.0,27.4
6/6/2015,27.2,1.3,585.0,3350.0,8.5
7/6/2015,27.6,0.7,572.0,3230.0,3.9
8/6/2015,28.5,1.2,500.0,2590.0,0.4
9/6/2015,30.0,1.9,514.0,2700.0,0.1
10/6/2015,31.2,2.5,528.0,2830.0,0.1
11/6/2015,28.4,1.4,527.0,2820.0,16.1
12/6/2015,28.1,1.0,528.0,2820.0,13.5
13/6/2015,30.1,2.2,504.0,2620.0,0.5
14/6/2015,29.7,1.8,469.0,2330.0,0.0
15/6/2015,29.0,1.4,425.0,1980.0,45.8
16/6/2015,29.8,1.8,447.0,2150.0,1.4
17/6/2015,30.9,2.5,486.0,2470.0,0.0
18/6/2015,31.7,2.6,480.0,2410.0,0.0
19/6/2015,30.3,2.0,442.0,2120.0,18.5
20/6/2015,28.2,1.1,415.0,1910.0,0.0
21/6/2015,30.8,1.2,410.0,1870.0,0.0
22/6/2015,29.7,2.1,380.0,1650.0,7.3
23/6/2015,30.9,2.7,399.0,1790.0,0.5
24/6/2015,28.4,1.3,430.0,2020.0,17.0
25/6/2015,28.6,1.3,441.0,2110.0,108.7
26/6/2015,31.7,2.5,475.0,2370.0,0.0
27/6/2015,33.1,3.7,507.0,2640.0,0.0
28/6/2015,33.3,3.8,500.0,2590.0,0.0
29/6/2015,33.8,4.5,443.0,2120.0,0.0
30/6/2015,34.1,5.2,432.0,2030.0,0.0
1/7/2015,34.6,4.9,470.0,2330.0,0.0
2/7/2015,34.7,4.8,517.0,2730.0,0.0
3/7/2015,34.5,4.6,544.0,2970.0,0.0
4/7/2015,31.2,1.9,545.0,2970.0,40.0
5/7/2015,26.7,1.2,535.0,2890.0,11.5
6/7/2015,27.8,2.2,464.0,2280.0,0.0
7/7/2015,29.7,2.3,510.0,2670.0,0.1
8/7/2015,29.6,3.5,545.0,2980.0,0.0
9/7/2015,30.6,3.0,543.0,2960.0,0.0
10/7/2015,29.9,4.4,519.0,2750.0,0.0
11/7/2015,28.4,1.5,475.0,2370.0,1.1
12/7/2015,31.0,2.3,414.0,1900.0,0.0
13/7/2015,31.8,2.7,365.0,1550.0,0.0
14/7/2015,31.8,2.9,397.0,1780.0,0.0
15/7/2015,31.1,2.3,441.0,2100.0,0.0
16/7/2015,28.7,1.8,438.0,2080.0,13.3
17/7/2015,30.1,1.6,396.0,1770.0,0.0
18/7/2015,29.3,1.4,388.0,1700.0,0.5
19/7/2015,30.0,1.8,382.0,1670.0,0.0
20/7/2015,29.2,1.4,333.0,1330.0,4.5
21/7/2015,29.0,1.4,313.0,1210.0,0.8
22/7/2015,30.2,1.9,327.0,1300.0,0.4
23/7/2015,30.9,1.9,366.0,1550.0,0.0
24/7/2015,28.0,1.1,377.0,1630.0,6.3
25/7/2015,27.1,2.0,362.0,1530.0,31.0
26/7/2015,27.7,1.1,402.0,1810.0,2.8
27/7/2015,28.5,1.2,466.0,2300.0,0.0
28/7/2015,27.5,1.3,503.0,2610.0,3.0
29/7/2015,26.5,0.9,528.0,2820.0,3.8
30/7/2015,26.7,1.1,591.0,3410.0,1.5
31/7/2015,26.7,0.9,645.0,3950.0,12.5
1/8/2015,25.1,1.2,706.0,4590.0,45.1
2/8/2015,25.0,0.4,756.0,5160.0,29.9
3/8/2015,25.7,0.7,849.0,6320.0,1.0
4/8/2015,25.5,0.2,909.0,7140.0,57.4
5/8/2015,26.4,0.8,888.0,6840.0,0.0
6/8/2015,27.5,0.6,843.0,6240.0,34.2
7/8/2015,28.9,1.5,805.0,5760.0,0.0
8/8/2015,30.2,2.3,786.0,5530.0,0.0
9/8/2015,30.9,2.5,749.0,5080.0,0.0
10/8/2015,31.4,2.5,712.0,4650.0,0.0
11/8/2015,30.3,1.7,692.0,4430.0,0.2
12/8/2015,30.0,2.1,682.0,4330.0,0.0
13/8/2015,29.5,1.9,678.0,4290.0,0.0
14/8/2015,30.1,1.9,685.0,4360.0,0.1
15/8/2015,31.1,2.5,680.0,4310.0,0.1
16/8/2015,32.4,3.3,679.0,4300.0,0.0
17/8/2015,32.5,3.7,664.0,4140.0,0.0
18/8/2015,32.2,2.9,646.0,3960.0,0.0
19/8/2015,31.3,2.6,642.0,3920.0,0.0
20/8/2015,28.3,2.2,666.0,4170.0,18.6
21/8/2015,30.7,3.5,712.0,4650.0,0.0
22/8/2015,31.1,2.9,711.0,4650.0,0.0
23/8/2015,31.3,2.7,636.0,3860.0,0.0
24/8/2015,31.2,2.0,581.0,3310.0,0.0
25/8/2015,30.9,3.1,566.0,3170.0,0.0
26/8/2015,29.4,2.4,553.0,3050.0,0.0
27/8/2015,29.2,1.8,567.0,3180.0,0.0
28/8/2015,29.9,1.6,590.0,3400.0,0.0
29/8/2015,28.2,1.3,591.0,3410.0,1.2
30/8/2015,27.7,1.3,632.0,3820.0,19.4
31/8/2015,28.4,1.5,703.0,4560.0,0.0
1/9/2015,29.1,2.1,724.0,4780.0,0.0
2/9/2015,29.0,1.8,678.0,4300.0,0.0
3/9/2015,26.6,0.3,586.0,3360.0,18.7
4/9/2015,27.4,0.6,584.0,3340.0,6.4
5/9/2015,29.6,1.1,602.0,3520.0,3.4
6/9/2015,30.8,1.6,640.0,3900.0,0.0
7/9/2015,30.0,1.0,661.0,4110.0,0.0
8/9/2015,27.0,0.6,698.0,4500.0,55.5
9/9/2015,26.4,0.5,747.0,5060.0,6.9
10/9/2015,27.7,1.1,780.0,5450.0,0.0
11/9/2015,28.5,1.6,749.0,5070.0,0.0
12/9/2015,27.8,1.4,699.0,4520.0,4.4
13/9/2015,26.0,1.9,609.0,3590.0,0.0
14/9/2015,26.5,2.0,563.0,3140.0,0.0
15/9/2015,24.8,0.8,584.0,3340.0,1.8
16/9/2015,26.2,0.6,584.0,3340.0,2.7
17/9/2015,26.1,0.9,586.0,3360.0,30.5
18/9/2015,25.3,0.3,638.0,3890.0,118.9
19/9/2015,28.1,1.3,746.0,5040.0,0.0
20/9/2015,29.5,1.1,749.0,5080.0,0.0
21/9/2015,27.0,0.8,704.0,4560.0,7.7
22/9/2015,26.1,0.7,705.0,4570.0,0.3
23/9/2015,27.9,1.2,707.0,4590.0,0.0
24/9/2015,29.9,1.5,716.0,4700.0,2.2
25/9/2015,30.2,1.7,724.0,4790.0,0.0
26/9/2015,28.1,0.5,727.0,4820.0,20.2
27/9/2015,29.1,1.1,727.0,4820.0,0.0
28/9/2015,29.9,1.9,709.0,4610.0,0.0
29/9/2015,30.2,1.7,694.0,4450.0,0.0
30/9/2015,29.7,1.9,677.0,4280.0,1.6
1/10/2015,29.7,1.3,665.0,4160.0,0.0
2/10/2015,27.2,1.5,659.0,4090.0,14.6
3/10/2015,28.4,1.6,646.0,3960.0,0.0
4/10/2015,28.5,1.9,630.0,3800.0,0.0
5/10/2015,27.6,2.2,623.0,3730.0,0.0
6/10/2015,26.7,2.3,629.0,3790.0,0.0
7/10/2015,28.3,1.7,621.0,3710.0,0.0
8/10/2015,27.3,1.5,614.0,3640.0,0.0
9/10/2015,24.5,0.9,611.0,3610.0,1.5
10/10/2015,20.2,0.5,605.0,3550.0,24.5
11/10/2015,22.4,1.4,588.0,3380.0,2.5
12/10/2015,23.1,2.3,621.0,3710.0,0.0
13/10/2015,23.6,1.6,675.0,4260.0,0.0
14/10/2015,23.7,2.1,668.0,4190.0,0.0
15/10/2015,25.4,2.3,642.0,3920.0,0.0
16/10/2015,26.2,2.1,637.0,3870.0,0.0
17/10/2015,26.6,1.8,639.0,3900.0,0.0
18/10/2015,26.7,2.5,619.0,3780.0,0.0
19/10/2015,26.5,2.4,610.0,3720.0,0.0
20/10/2015,26.6,2.2,603.0,3680.0,0.0
21/10/2015,27.1,1.7,601.0,3660.0,0.0
22/10/2015,27.2,2.4,598.0,3640.0,0.0
23/10/2015,26.4,1.9,578.0,3510.0,0.0
24/10/2015,26.2,2.4,563.0,3410.0,0.0
25/10/2015,26.2,2.1,549.0,3320.0,0.0
26/10/2015,26.9,2.4,529.0,3190.0,0.0
27/10/2015,27.3,2.0,528.0,3180.0,0.0
28/10/2015,28.0,2.7,500.0,3010.0,0.0
29/10/2015,28.1,3.3,490.0,2940.0,0.0
30/10/2015,27.5,3.2,485.0,2910.0,0.0
31/10/2015,25.5,1.3,453.0,2640.0,10.6
1/11/2015,20.3,0.8,377.0,2040.0,3.1
2/11/2015,21.9,2.3,374.0,2000.0,0.0
3/11/2015,23.3,1.6,392.0,2150.0,0.0
4/11/2015,24.6,1.8,397.0,2190.0,0.0
5/11/2015,25.3,2.2,381.0,2060.0,0.0
6/11/2015,26.1,1.5,364.0,1930.0,0.0
7/11/2015,25.8,1.1,356.0,1870.0,1.6
8/11/2015,25.6,0.7,347.0,1800.0,2.9
9/11/2015,25.8,0.7,325.0,1640.0,84.8
10/11/2015,25.7,0.4,338.0,1740.0,6.9
11/11/2015,26.3,1.2,351.0,1830.0,18.4
12/11/2015,27.0,2.0,369.0,1970.0,31.0
13/11/2015,22.3,0.8,432.0,2480.0,3.1
14/11/2015,21.8,0.6,485.0,2910.0,0.0
15/11/2015,25.5,1.2,564.0,3620.0,0.0
16/11/2015,27.8,1.9,591.0,3860.0,0.0
17/11/2015,28.1,2.5,555.0,3540.0,0.0
18/11/2015,27.4,1.5,531.0,3320.0,0.0
19/11/2015,27.1,1.4,519.0,3210.0,0.4
20/11/2015,24.5,1.1,517.0,3200.0,55.2
21/11/2015,23.8,0.6,514.0,3170.0,0.0
22/11/2015,24.7,1.4,460.0,2700.0,0.0
23/11/2015,25.2,0.8,402.0,2230.0,0.2
24/11/2015,24.2,0.6,402.0,2230.0,2.7
25/11/2015,22.7,0.9,383.0,2080.0,4.3
26/11/2015,17.2,1.0,380.0,2060.0,4.4
27/11/2015,18.8,1.4,394.0,2170.0,0.0
28/11/2015,19.4,1.0,389.0,2130.0,0.0
29/11/2015,20.7,1.0,357.0,1880.0,0.0
30/11/2015,21.2,1.4,316.0,1580.0,0.0
1/12/2015,22.6,0.9,331.0,1690.0,0.0
2/12/2015,24.4,1.2,373.0,2010.0,0.0
3/12/2015,20.9,1.8,406.0,2270.0,1.1
4/12/2015,17.0,0.7,420.0,2380.0,10.1
5/12/2015,16.6,0.5,425.0,2420.0,17.6
6/12/2015,18.0,2.0,432.0,2470.0,0.0
7/12/2015,16.5,1.8,469.0,2770.0,0.0
8/12/2015,16.5,1.2,480.0,2860.0,1.1
9/12/2015,18.1,1.2,435.0,2490.0,0.0
10/12/2015,19.0,1.2,424.0,2410.0,0.0
11/12/2015,18.7,1.0,422.0,2400.0,1.7
12/12/2015,19.3,0.7,407.0,2280.0,0.0
13/12/2015,22.5,1.3,399.0,2210.0,0.0
14/12/2015,21.2,1.2,403.0,2240.0,0.2
15/12/2015,17.5,1.5,418.0,2360.0,0.1
16/12/2015,14.7,1.4,401.0,2230.0,1.7
17/12/2015,14.3,1.7,389.0,2130.0,0.0
18/12/2015,14.6,1.3,371.0,1990.0,0.0
19/12/2015,15.9,1.7,374.0,2010.0,0.0
20/12/2015,17.9,1.8,371.0,1990.0,0.0
21/12/2015,19.3,1.6,322.0,1630.0,0.0
22/12/2015,20.7,1.9,321.0,1620.0,0.0
23/12/2015,20.9,0.9,315.0,1580.0,0.0
24/12/2015,22.6,1.6,299.0,1470.0,0.1
25/12/2015,18.2,1.5,302.0,1480.0,8.6
26/12/2015,13.6,0.3,314.0,1570.0,15.3
27/12/2015,16.1,0.5,285.0,1370.0,0.0
28/12/2015,17.6,0.9,285.0,1370.0,0.0
29/12/2015,15.8,0.7,296.0,1440.0,3.5
30/12/2015,15.6,1.0,292.0,1420.0,0.7
31/12/2015,16.5,1.0,272.0,1290.0,0.0
1/1/2016,17.1,1.5,275.0,1250.0,0.0
2/1/2016,19.0,1.2,280.0,1290.0,0.0
3/1/2016,20.7,1.0,276.0,1260.0,0.0
4/1/2016,21.2,1.8,280.0,1280.0,0.0
5/1/2016,21.7,1.3,304.0,1450.0,0.0
6/1/2016,22.3,1.8,317.0,1540.0,0.0
7/1/2016,21.4,1.5,306.0,1460.0,0.0
8/1/2016,21.3,1.6,318.0,1540.0,0.1
9/1/2016,22.3,1.4,369.0,1910.0,0.3
10/1/2016,23.8,1.5,366.0,1890.0,0.0
11/1/2016,21.6,1.6,362.0,1860.0,0.0
12/1/2016,17.7,1.4,350.0,1770.0,0.0
13/1/2016,17.4,0.7,346.0,1740.0,0.5
14/1/2016,16.5,0.6,339.0,1690.0,10.2
15/1/2016,16.2,0.6,315.0,1530.0,10.1
16/1/2016,15.6,0.5,305.0,1450.0,0.6
17/1/2016,18.7,1.2,297.0,1400.0,0.1
18/1/2016,18.0,2.4,278.0,1280.0,0.0
19/1/2016,17.2,1.2,290.0,1350.0,0.0
20/1/2016,17.0,0.5,458.0,2600.0,0.0
21/1/2016,18.2,0.3,527.0,3180.0,0.8
22/1/2016,16.2,0.2,532.0,3220.0,3.0
23/1/2016,11.2,2.1,540.0,3290.0,2.8
24/1/2016,6.7,0.9,544.0,3320.0,13.0
25/1/2016,8.8,1.3,524.0,3150.0,2.7
26/1/2016,7.5,0.2,412.0,2230.0,33.6
27/1/2016,9.7,0.3,353.0,1800.0,14.6
28/1/2016,12.6,0.7,365.0,1880.0,15.1
29/1/2016,15.4,0.6,392.0,2080.0,0.0
30/1/2016,15.2,0.4,365.0,1880.0,2.5
31/1/2016,15.6,0.3,338.0,1690.0,0.6
1/2/2016,14.6,1.6,372.0,1930.0,1.4
2/2/2016,13.5,1.7,437.0,2430.0,0.0
3/2/2016,12.9,1.9,381.0,2000.0,0.0
4/2/2016,12.5,0.6,326.0,1600.0,2.9
5/2/2016,14.0,1.0,278.0,1270.0,0.0
6/2/2016,15.6,2.5,246.0,1070.0,0.0
7/2/2016,14.2,1.8,217.0,876.0,0.0
8/2/2016,14.5,2.1,223.0,920.0,0.0
9/2/2016,15.0,2.9,245.0,1060.0,0.0
10/2/2016,17.6,1.8,239.0,1020.0,0.0
11/2/2016,19.6,1.2,227.0,943.0,0.0
12/2/2016,21.8,1.8,215.0,865.0,0.0
13/2/2016,22.9,2.1,192.0,724.0,0.0
14/2/2016,23.3,2.4,294.0,1390.0,0.0
15/2/2016,15.5,2.8,470.0,2690.0,0.0
16/2/2016,13.8,2.7,520.0,3110.0,0.0
17/2/2016,15.1,1.6,537.0,3270.0,0.0
18/2/2016,16.1,1.7,548.0,3360.0,0.0
19/2/2016,16.2,1.1,541.0,3300.0,0.0
20/2/2016,17.9,2.4,474.0,2730.0,0.0
21/2/2016,18.3,3.5,389.0,2060.0,0.0
22/2/2016,18.2,1.9,335.0,1660.0,0.0
23/2/2016,16.4,1.3,311.0,1500.0,0.7
24/2/2016,14.4,1.2,296.0,1400.0,8.0
25/2/2016,13.7,1.5,272.0,1240.0,0.0
26/2/2016,13.2,1.2,293.0,1370.0,1.3
27/2/2016,14.5,1.7,290.0,1350.0,0.0
28/2/2016,17.6,3.2,288.0,1340.0,0.0
29/2/2016,18.4,3.5,287.0,1330.0,0.0
1/3/2016,18.3,3.5,273.0,1240.0,0.0
2/3/2016,19.7,2.8,258.0,1150.0,0.0
3/3/2016,20.1,1.6,267.0,1200.0,0.0
4/3/2016,19.9,1.3,288.0,1340.0,0.0
5/3/2016,19.8,0.5,294.0,1380.0,0.0
6/3/2016,21.0,0.8,308.0,1480.0,0.3
7/3/2016,21.3,1.1,268.0,1210.0,0.0
8/3/2016,22.8,0.7,219.0,892.0,0.3
9/3/2016,23.0,1.0,212.0,844.0,0.7
10/3/2016,21.0,2.2,199.0,771.0,1.1
11/3/2016,16.7,3.8,213.0,857.0,0.0
12/3/2016,15.3,2.6,254.0,1120.0,0.0
13/3/2016,16.3,1.0,321.0,1570.0,1.1
14/3/2016,18.7,2.0,322.0,1580.0,0.0
15/3/2016,18.1,2.2,319.0,1550.0,0.0
16/3/2016,18.6,1.1,332.0,1640.0,0.7
17/3/2016,20.1,0.8,352.0,1790.0,0.6
